Date,Words,Prevalence,Count,MainTopic,TopTopic
8/27/2016,"degree, resources, management, information, experience, required",0.017916348,51,degree,degrees
9/16/2016,"degree, bachelor, masters, program, accounting, batches",0.024296403,2570,degree,degrees
9/14/2016,"degree, bachelor, masters, transfer, associates, accounting",0.024675041,3055,degree,degrees
8/27/2016,"degree, bachelor, psychology, masters, study",0.029898961,91,degree,degrees
9/10/2016,"masters, degree, psychology, counseling",0.033545721,348,masters,degrees
9/8/2016,"degree, masters, bachelor, psychology",0.022416887,2259,degree,degrees
9/13/2016,"degree, masters, bachelor, services, human",0.029882488,3804,degree,degrees
9/12/2016,"masters, psychology, social, degree, worker",0.019810269,2752,masters,degrees
9/2/2016,"social, services, human, work, profit, worker",0.009507184,472,social,degrees
9/22/2016,"license, state, requirements, program, internship, licensure, practicum",0.011856539,677,license,degrees
10/13/2016,"social, work, field, student, yahoo, worker",0.006967074,548,social,degrees
9/9/2016,"social, work, program, field, worker, practicum",0.006606626,387,social,degrees
9/1/2016,"social, work, program, worker, carry, canada",0.007665557,378,social,degrees
9/2/2016,"doctor, education, teaching, phd",0.01107512,570,doctor,degrees
10/3/2016,"doctor, phd, research, teaching, dissertation",0.008146003,784,doctor,degrees
9/1/2016,"doctor, program, teaching, degree, phd, teacher",0.010502069,875,doctor,degrees
10/4/2016,"doctor, research, phd, program, dissertation",0.007492839,427,doctor,degrees
9/29/2016,"doctor, teaching, phd, education, dissertation",0.008755728,827,doctor,degrees
9/6/2016,"doctor, teaching, phd, education, teacher",0.014485865,1142,doctor,degrees
8/29/2016,"social, program, residency, work, worker, canada",0.007954294,473,social,degrees
10/13/2016,"psychology, counseling, masters, health, mental, behavior",0.015840991,1514,psychology,degrees
9/2/2016,"license, program, state, family, marriage, therapy, internship",0.013023827,397,license,degrees
9/29/2016,"psychology, program, clinical, behavior, psychologist",0.012574057,1344,psychology,degrees
9/15/2016,"psychology, program, clinical, masters, psychologist, behavior",0.012957528,1061,psychology,degrees
9/14/2016,"psychology, program, clinical, research, psychologist",0.011421512,1217,psychology,degrees
9/13/2016,"psychology, program, doctor, clinical, psychologist",0.012199523,1077,psychology,degrees
9/19/2016,"psychology, services, behavior, human, forensic",0.018299444,2353,psychology,degrees
9/6/2016,"license, state, counseling, program, internship, practicum, licensure",0.017381129,853,license,degrees
9/6/2016,"degree, bachelor, masters, certificate",0.04386596,3758,degree,degrees
8/29/2016,"degree, bachelor, offer, program, batches",0.016831708,2103,degree,degrees
8/31/2016,"degree, bachelor, program, transfer, criminal, associates",0.023571642,2046,degree,degrees
8/30/2016,"degree, program, masters, bachelor, accounting",0.02863456,3250,degree,degrees
10/10/2016,"doctor, education, teaching, masters, phd, teacher",0.016151896,2708,doctor,degrees
9/21/2016,"masters, line, hold, transfer, advising, advisor, moment",0.03831992,4871,masters,degrees
9/22/2016,"psychology, health, healthcare, administration",0.012660789,1497,psychology,degrees
9/20/2016,"psychology, program, masters, work, behavior, clinical, aba",0.013822418,1186,psychology,degrees
8/29/2016,"license, state, requirements, program, licensure, practicum",0.01042281,746,license,degrees
10/5/2016,"masters, certificate, graduate, program, certified",0.016444671,2450,masters,degrees
8/29/2016,"masters, certificate, program, graduate, certified, waste",0.011486566,1192,masters,degrees
9/21/2016,"psychology, classes, program, student, pell, criminal, career",0.004055905,81,psychology,degrees
9/13/2016,"concentration, psychology, questions, courses, forensics, addiction, marketing",0.002606644,85,psychology,degrees
8/30/2016,"doctor, phd, level, study, consulting",0.009285745,739,doctor,degrees
10/8/2016,"degree, classes, pay, questions, flex_path, typically, traditional, materials",0.011597057,47,degree,degrees
10/6/2016,"degree, learning, program, school, accredited, flexibility, regionally, competency",0.010539577,776,degree,degrees
9/15/2016,"degree, associates, work, classes, road, major, save",0.007248033,659,degree,degrees
9/8/2016,"registered, accept, admissions, offer, admitted",0.015904476,1822,registered,degrees
8/31/2016,"doctor, work, child, email, experiencing, heart, adolescent",0.004976785,151,doctor,degrees
9/21/2016,"social, work, program, masters, worker, possibility, human",0.008504717,572,social,degrees
9/8/2016,"state, certificate, program, requirements, aba, licensure",0.010397558,1057,certificate,degrees
9/1/2016,"degree, bachelor, college, associates",0.01759778,1785,degree,degrees
9/30/2016,"doctor, program, research, phd, dissertation",0.00697178,400,doctor,degrees
9/27/2016,"doctor, program, work, health, practicum, capstone, public",0.003961172,162,doctor,degrees
10/12/2016,"degree, work, business, education, path, model, traditional, marketing",0.001665495,32,degree,degrees
9/7/2016,"degree, guess, bachelor, work, associates, semester",0.023886431,2505,degree,degrees
9/26/2016,"psychology, clinical, doctor, research, psychologist, child",0.010755361,1007,psychology,degrees
9/2/2016,"psychology, counseling, program, clinical, behavior, psychologist",0.016440856,692,psychology,degrees
9/16/2016,"psychology, counseling, program, license, marriage, clinical",0.018365444,1550,psychology,degrees
9/6/2016,"psychology, masters, degree, clinical, psychologist, aba, behavior",0.019469895,1365,psychology,degrees
9/28/2016,"degree, program, masters, bachelor, psychology",0.036923917,3741,degree,degrees
9/23/2016,"psychology, program, masters, clinical, behavior, development",0.010731048,957,psychology,degrees
9/7/2016,"masters, psychology, program, work, behavior, clinical, counseling",0.028098414,1947,masters,degrees
9/2/2016,"graduate, enter, federal, application, eligible",0.006583477,315,graduate,degrees
9/3/2016,"nursing, department, online, capella, associates, flexibility",0.019823579,67,nursing,degrees
9/3/2016,"bachelor, accreditation, sounds, lead, team",0.024452705,92,bachelor,degrees
9/3/2016,"certificate, classes, masters, money, sit",0.011238099,36,certificate,degrees
9/26/2016,"degree, bachelor, masters, level, undergraduate",0.019406249,2910,degree,degrees
9/24/2016,"degree, bachelor, offer, nursing",0.026869969,219,degree,degrees
9/19/2016,"masters, degree, program, work, addiction, social",0.025124156,2906,masters,degrees
10/6/2016,"masters, degree, psychology, program, bachelor",0.028216027,2839,masters,degrees
10/8/2016,"masters, degree, work, counseling, phd",0.044805487,253,masters,degrees
9/22/2016,"degree, masters, bachelor, certificate, graduate",0.019977411,2868,degree,degrees
10/4/2016,"masters, program, degree, bachelor, psychology",0.032424966,3986,masters,degrees
10/7/2016,"masters, psychology, degree, work, social, human",0.032318363,3355,masters,degrees
9/17/2016,"masters, psychology, program, degree, chat, enrollment",0.055026734,318,masters,degrees
9/23/2016,"nursing, bsn, program, msn, practitioner",0.010099239,586,nursing,degrees
10/7/2016,"nursing, bsn, program, paper, msn, north",0.009470209,358,nursing,degrees
10/4/2016,"nursing, healthcare, bsn, program, msn",0.011486074,996,nursing,degrees
9/22/2016,"nursing, program, bsn, convenience, msn",0.018294731,1252,nursing,degrees
10/5/2016,"nursing, program, bsn, education, msn, coordination",0.009309635,850,nursing,degrees
9/21/2016,"nursing, program, bsn, msn, practitioner",0.010065406,570,nursing,degrees
9/20/2016,"nursing, program, bsn, msn, practitioner",0.011222035,994,nursing,degrees
10/6/2016,"nursing, program, bsn, paper, income, hospital",0.010985972,818,nursing,degrees
10/3/2016,"nursing, program, bsn, work, msn, hospital",0.009520727,460,nursing,degrees
9/9/2016,"doctor, program, health, public, emergency",0.012618339,852,doctor,degrees
9/14/2016,"doctor, work, hospital, experience, capstone, practicum",0.005998085,303,doctor,degrees
9/15/2016,"certificate, education, teaching, work, certified",0.011754668,1081,certificate,degrees
9/12/2016,"doctor, education, phd, masters, criminal, justice",0.012104488,1704,doctor,degrees
9/28/2016,"doctor, program, phd, work, dissertation, retired",0.0079981,536,doctor,degrees
9/8/2016,"doctor, program, research, phd, corporate",0.007835277,696,doctor,degrees
9/26/2016,"doctor, program, research, phd, dissertation, residency",0.00783456,540,doctor,degrees
10/7/2016,"certificate, program, education, masters, aba, designed, analysis",0.012177705,842,certificate,degrees
10/13/2016,"nursing, bsn, msn, reimbursement, practitioner",0.007093135,282,nursing,degrees
10/17/2016,"nursing, program, bsn, informatics, dnp",0.012782916,362,nursing,degrees
9/9/2016,"nursing, program, bsn, msn, dnp",0.008596879,292,nursing,degrees
10/10/2016,"nursing, program, bsn, msn, practitioner",0.01154473,753,nursing,degrees
10/11/2016,"nursing, program, bsn, work, dnp, msn",0.010564475,678,nursing,degrees
10/12/2016,"nursing, program, bsn, work, msn, dnp",0.010254578,506,nursing,degrees
10/5/2016,"registered, academic, plan, courses, advisor, worth",0.014537071,2255,registered,degrees
9/10/2016,"nursing, team, science, connect, healthcare, details",0.019980734,247,nursing,degrees
9/10/2016,"certificate, clinical, license, counseling, study",0.011615794,98,certificate,degrees
10/4/2016,"graduate, certificate, public, couple, grad",0.009576709,1853,certificate,degrees
9/12/2016,"graduate, certificate, undergrad, level, grad",0.009506066,1594,certificate,degrees
9/13/2016,"accounting, justice, criminal, requirements, safety",0.00691018,341,accounting,degrees
9/28/2016,"accounting, pathway, job, degree, marine, tax",0.002968113,168,accounting,degrees
9/27/2016,"accounting, requirements, courses, program, pathway, scenario, mba",0.005868122,216,accounting,degrees
9/16/2016,"registered, change, balance, drop, participate",0.015553843,2077,registered,degrees
10/3/2016,"social, work, worker, hours, florida, clients",0.00580142,556,social,degrees
9/27/2016,"degree, business, start, courses, britney, fundamentals, baby, earn",0.001317814,24,degree,degrees
9/17/2016,"license, kids, masters, state, counseling",0.016524415,95,license,degrees
9/30/2016,"degree, evaluation, transfer, complete, earn, international",0.00679365,468,degree,degrees
10/10/2016,"degree, school, learning, courses, division, accredited, earn",0.012427638,1264,degree,degrees
9/21/2016,"degree, transfer, evaluation, accredited, accounting, agree",0.011969618,972,degree,degrees
9/21/2016,"certificate, system, graduate, automatically, automated",0.013533653,2272,certificate,degrees
9/24/2016,"masters, psychology, program, counseling, curriculum",0.027813686,146,masters,degrees
9/24/2016,"masters, area, problem, rolling",0.025840056,207,masters,degrees
9/26/2016,"graduate, program, public, health, justice, criminal",0.01093468,1449,graduate,degrees
9/26/2016,"accounting, degree, basically, job, county, pathway, network",0.007585073,559,accounting,degrees
9/26/2016,"certificate, behavior, graduate, hours, analysis, certified",0.006990184,530,certificate,degrees
9/27/2016,"certificate, behavior, graduate, program, aba, analysis",0.008938626,563,certificate,degrees
10/14/2016,"certificate, behavior, masters, work, handle, aba",0.005306259,300,certificate,degrees
10/12/2016,"psychology, behavior, work, certificate, aba, child",0.008222199,557,psychology,degrees
10/3/2016,"certificate, graduate, behavior, apply, analysis, aba",0.009481568,1114,certificate,degrees
9/27/2016,"registered, academic, access, calendar, opt",0.008066422,612,registered,degrees
10/14/2016,"nursing, program, bsn, msn, dnp",0.010114946,331,nursing,degrees
10/17/2016,"masters, counseling, psychology, program, mental, psychologist",0.018587858,672,masters,degrees
10/7/2016,"registered, accept, admissions, offer, mission",0.021044142,3508,registered,degrees
9/29/2016,"registered, accept, offer, admissions, congratulations",0.014163032,2305,registered,degrees
10/6/2016,"registered, process, accept, admissions, registration, review",0.021688711,3383,registered,degrees
10/1/2016,"certificate, work, benefit, degree, minnesota, hard",0.011513259,29,certificate,degrees
10/1/2016,"bachelor, degree, psychology, interested, found",0.030054536,123,bachelor,degrees
10/11/2016,"psychology, counseling, program, masters, mental, clinical",0.013817945,1277,psychology,degrees
10/3/2016,"psychology, clinical, general, psychologist, specialty",0.005781166,782,psychology,degrees
10/4/2016,"communication, english, locked, information, leaning",0.004445639,238,english,degrees
10/4/2016,"accounting, mba, courses, business, individual, pathway",0.005806329,374,accounting,degrees
10/8/2016,"bachelor, management, college, matter, science",0.018501282,105,bachelor,degrees
10/8/2016,"nursing, click, deal, due",0.017519688,69,nursing,degrees
10/10/2016,"registered, care, wonderful, fact, driver",0.006374,915,registered,degrees
10/11/2016,"registered, accept, orientation, submit, drop",0.023052199,2924,registered,degrees
10/14/2016,"registered, case, process, back, literally, escalation, registration",0.012688315,922,registered,degrees
10/15/2016,"psychology, home, sounds, start, bad, couple",0.029979452,172,psychology,degrees
10/15/2016,"masters, work, case, social, human",0.03801474,159,masters,degrees
10/15/2016,"degree, bachelor, offer, graduate, state",0.020644188,114,degree,degrees
10/15/2016,"nursing, bsn, class, next, flex_path, additional",0.012504466,38,nursing,degrees
10/17/2016,"certificate, information, technology, system, network",0.014013007,812,certificate,degrees
10/17/2016,"registered, submit, plan, stuff, template, food",0.011156192,671,registered,degrees
8/26/2016,"financial, aid, note, loan, promissory",0.022455241,1435,financial,financial aid
10/3/2016,"loans, fast, note, student, promissory, entrance",0.008688372,949,loans,financial aid
9/1/2016,"loans, student, counseling, fast, grants, promissory, entrance",0.01095618,689,loans,financial aid
10/15/2016,"financial, aid, semester, guess, pull",0.032688858,107,financial,financial aid
10/5/2016,"financial, aid, accept, offer, award, package",0.01970414,2633,financial,financial aid
9/13/2016,"financial, aid, apply, loans, award, promissory",0.018577844,2211,financial,financial aid
9/26/2016,"financial, aid, award, accept, refund",0.013464311,1645,financial,financial aid
